gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YAL042W,139.69897378169776,-0.10902221086817732,0.163825567811116,-0.6654773874727256,0.505745201942253,0.9806622162842807
YAL041W,68.0913345547622,0.2615056261572889,0.22039321981471613,1.186541157559819,0.23540865785151244,0.9806622162842807
YAL040C,47.94753457263519,0.25288334484703395,0.2979839933656954,0.8486474122007199,0.3960775163982062,0.9806622162842807
YAL039C,15.517443003071607,-0.6118612018311888,0.4591710577351663,-1.3325343388347632,0.18268466537183958,0.9806622162842807
YAL038W,6139.654974307759,-0.03315468352985057,0.049294215525555934,-0.6725877098634822,0.501209622737539,0.9806622162842807
YAL031C,33.98941197766698,-0.2744850845070031,0.322195573857587,-0.8519207176580509,0.39425809716829563,0.9806622162842807
YAL034C,18.693258013405433,-0.1496138756707661,0.4334315606528045,-0.3451845441190947,0.7299556375029477,0.9806622162842807
YAL033W,13.471593125517808,0.1782468588409929,0.49653027104272796,0.3589848781357667,0.7196064018217103,0.9806622162842807
YAL025C,28.010306404848183,-0.17097166493625443,0.3375023893725914,-0.5065791245332708,0.6124501587366586,0.9806622162842807
YAL029C,170.98122706479967,0.04019194137933854,0.14270950770876234,0.2816346438624198,0.7782236730662243,0.9806622162842807
YAL028W,9.717497832050382,0.5507110730687006,0.6005461685009205,0.9170170454061543,0.3591337081513096,0.9806622162842807
YAL044C,70.28454743544337,-0.1744634922054454,0.23678941879165893,-0.7367875350838565,0.46125156457569183,0.9806622162842807
YAL056W,57.17714587468634,0.18434308146489758,0.23549755520957696,0.7827812959707572,0.4337555529781566,0.9806622162842807
YAL007C,82.473702634532,-0.3035215769127985,0.19815016366591395,-1.5317755549500498,0.12557783031729017,0.9806622162842807
YAL003W,895.4853615830821,-0.13073574787084183,0.07623275989771593,-1.7149549359914875,0.08635348935849092,0.9806622162842807
snR18,3.750546142650126,-0.27804763686857475,0.958335915727292,-0.2901358827374859,0.7717122853967688,0.9806622162842807
YAL002W,35.973522977206166,0.10202034221309257,0.2983632352273371,0.3419333556138659,0.7324010467895619,0.9806622162842807
YAR003W,19.016458681551914,0.282553666606236,0.4202605015440306,0.6723298182154597,0.5013737509292024,0.9806622162842807
YAL020C,11.432865939144131,0.6614872526583386,0.5523187688722718,1.1976548506743085,0.23105141296560372,0.9806622162842807
YAL021C,110.19581081207578,0.275907575222576,0.17687745219760098,1.559879859160014,0.11878827488356149,0.9806622162842807
YAL027W,9.162382228845713,-0.5235416306528555,0.6065301498225348,-0.8631749481967862,0.3880412853007763,0.9806622162842807
YAL016W,151.23072292861002,-0.06854324827276435,0.15272554845431552,-0.448800144877316,0.6535758342208249,0.9806622162842807
YAL017W,107.32791396395821,0.13712837602692382,0.18541620908818582,0.7395705947245648,0.45956058964066215,0.9806622162842807
YAL019W,107.19250063748716,-0.04261654203676096,0.17532776797292646,-0.2430678410469565,0.8079528433401209,0.9806622162842807
YAL010C,19.02512382066648,0.3786778074492056,0.414988417804349,0.9125021113908234,0.3615044585709959,0.9806622162842807
YAL013W,14.615818775923666,-0.5983995187202327,0.4701433340738666,-1.2728023037889442,0.20308820348483414,0.9806622162842807
YAL012W,279.8054151097573,0.04910363315486669,0.1190823294144247,0.4123502907301934,0.6800826924632566,0.9806622162842807
YAL014C,21.45989849569259,0.19234517682751398,0.38270381850684204,0.5025953949923163,0.6152487675860598,0.9806622162842807
YAL023C,320.47917841412215,0.05075760600616998,0.11980166404326066,0.4236803087129181,0.6717989777879467,0.9806622162842807
YAR002C-A,88.31464200989141,0.1409369737432339,0.19761309692209567,0.7131965236028613,0.47572415717863337,0.9806622162842807
YAL009W,14.982340722774993,0.35865602056401674,0.5129642976357116,0.699183202840992,0.484437546494334,0.9806622162842807
YAL008W,17.32558369846154,-0.37590038347189203,0.4329878098271877,-0.8681546568757208,0.38530967304612973,0.9806622162842807
YAL011W,16.30010321662554,-0.5270672055461859,0.44497212496230776,-1.184494884012863,0.23621722025901337,0.9806622162842807
YAR029W,2.4844557365745956,0.2837643598380012,1.1597762318016287,0.24467164618229303,0.8067106839161043,0.9806622162842807
YAR028W,24.61397009122255,-0.4880643418287395,0.38546503269181526,-1.2661702111354776,0.20545215000734762,0.9806622162842807
YAR027W,41.95849451719725,-0.3288521362189438,0.2809260989174825,-1.1706001595655902,0.24175953316811405,0.9806622162842807
YAR023C,2.9971297035909856,0.7505951318154788,1.101074135568834,0.6816935459370393,0.4954327493704527,0.9806622162842807
YAR019C,30.17960361773393,-0.30892642445992125,0.3354052975275165,-0.9210541000312527,0.35702218254418583,0.9806622162842807
YAR018C,16.23693585339168,0.39790841605475613,0.44285474429984784,0.8985077413675409,0.3689149199349161,0.9806622162842807
YAR015W,76.19515731440802,-0.35932127790134133,0.22235531180929916,-1.615977936292836,0.1060990836067909,0.9806622162842807
YAR014C,69.82611671083409,-0.2716068327253717,0.2224450606371014,-1.2210063552207762,0.2220836135619626,0.9806622162842807
YAR007C,60.650154241095656,-0.05664500194045588,0.23376522814272893,-0.24231577292526332,0.8085354928814432,0.9806622162842807
YAR008W,11.179317308151417,-0.4130105091220415,0.5416919796763521,-0.762445309544375,0.4457942726066194,0.9806622162842807
YAL030W,21.560744663521998,0.12924055731302758,0.3885799844372839,0.3325970520591412,0.7394384689207978,0.9806622162842807
YAL044W-A,13.90791621776741,0.16829318147426356,0.5098283394616119,0.33009773770517403,0.7413261125674935,0.9806622162842807
YAR068W,11.948623505649905,-0.24903363673162893,0.52003779996962,-0.47887602929282674,0.6320268247888219,0.9806622162842807
YAR060C,2.497796196458437,0.2853366254387699,1.1244980202982937,0.25374577837236134,0.7996919651628054,0.9806622162842807
YAR042W,104.39774290421678,0.1590215341718725,0.18006392784440753,0.8831393165502994,0.3771610037944534,0.9806622162842807
YAR050W,6.41514469636526,0.17658462484240126,0.7009416037757539,0.2519248734719054,0.8010991332593453,0.9806622162842807
YAR031W,15.330188776646699,-0.44519253557926586,0.48317897846490565,-0.9213822525840725,0.3568508912156031,0.9806622162842807
YAR033W,10.648008545932184,-0.296292678396348,0.5783240955618385,-0.5123298176059937,0.6084202002294001,0.9806622162842807
YAL026C,141.903658010865,0.03470206252793216,0.16207808251233236,0.2141070648790019,0.8304635665687954,0.9825202759405466
YAR066W,6.447708252036005,-0.12568126428077075,0.6902232887828174,-0.18208783494165331,0.8555137954496961,0.9844268331201982
YAL034W-A,7.509169316094115,-0.1320134355577217,0.6872106421048616,-0.19210039465247067,0.8476635657808231,0.9844268331201982
YAR002W,59.059952304411155,0.037843381120979847,0.24041810546737713,0.15740653578236807,0.8749244628581898,0.9931574983795668
YAL047C,19.66021818392233,-0.019910115759506308,0.40338058044437947,-0.04935814147912763,0.9606338857385174,0.9948803747756029
YAL015C,12.222408320516655,0.01993555364144373,0.5052443199515392,0.039457254350441506,0.9685258330441365,0.9948803747756029
YAL024C,47.07339743623363,0.029053790230441103,0.2592311346756003,0.11207677760928976,0.9107625301824457,0.9948803747756029
YAL048C,20.945034921863936,-0.013146623112835005,0.38289431972544197,-0.03433486065361825,0.9726101264673417,0.9948803747756029
YAL037W,6.136842082128404,0.014622995410197136,0.7142357627325825,0.02047362533941351,0.9836655515959689,0.9948803747756029
YAL032C,16.75989247269194,0.04887069080255874,0.43778616089477995,0.11163142001262258,0.9111156581540267,0.9948803747756029
YAL001C,55.91643558474457,-0.01050835248662439,0.24829508023871738,-0.042322032625541295,0.9662419815244654,0.9948803747756029
YAL026C-A,5.117000557615054,0.005089082859788662,0.7931191447618055,0.0064165427015597356,0.9948803747756029,0.9948803747756029
YAL022C,37.76845506380274,0.013294869222806866,0.2880523707795501,0.04615434751266668,0.9631872290762441,0.9948803747756029
YAR035W,3.446286170359268,-0.02698274372640518,0.9641751186104558,-0.027985314291549043,0.9776738640579865,0.9948803747756029
