gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YAR003W,19.016458681551914,0.2825536666062369,0.4202605015440313,0.6723298182154608,0.5013737509292018,0.9806622162842804
YAL020C,11.432865939144131,0.6614872526583375,0.5523187688722722,1.1976548506743057,0.23105141296560505,0.9806622162842804
YAL021C,110.19581081207578,0.2759075752225773,0.17687745219760165,1.559879859160016,0.11878827488356096,0.9806622162842804
YAL027W,9.162382228845713,-0.5235416306528555,0.6065301498225355,-0.8631749481967853,0.38804128530077675,0.9806622162842804
YAL016W,151.23072292861002,-0.06854324827276174,0.15272554845431474,-0.4488001448773012,0.6535758342208355,0.9806622162842804
YAL017W,107.32791396395821,0.13712837602692138,0.1854162090881842,0.739570594724558,0.45956058964066615,0.9806622162842804
YAL019W,107.19250063748716,-0.042616542036763155,0.17532776797292615,-0.24306784104696944,0.8079528433401109,0.9806622162842804
YAL010C,19.02512382066648,0.37867780744920415,0.41498841780434903,0.9125021113908198,0.36150445857099767,0.9806622162842804
YAL013W,14.615818775923666,-0.5983995187202323,0.4701433340738664,-1.272802303788944,0.20308820348483425,0.9806622162842804
YAL012W,279.8054151097573,0.049103633154866745,0.11908232941443019,0.4123502907301749,0.6800826924632701,0.9806622162842804
YAL014C,21.45989849569259,0.19234517682751875,0.38270381850684243,0.5025953949923282,0.6152487675860514,0.9806622162842804
YAL023C,320.47917841412215,0.0507576060061674,0.11980166404326292,0.4236803087128886,0.6717989777879683,0.9806622162842804
YAR002C-A,88.31464200989141,0.140936973743238,0.19761309692209633,0.7131965236028796,0.47572415717862204,0.9806622162842804
YAL009W,14.982340722774993,0.35865602056401863,0.5129642976357108,0.6991832028409967,0.48443754649433124,0.9806622162842804
YAL008W,17.32558369846154,-0.37590038347189225,0.4329878098271877,-0.8681546568757214,0.3853096730461294,0.9806622162842804
YAL011W,16.30010321662554,-0.5270672055461821,0.44497212496230765,-1.1844948840128549,0.23621722025901648,0.9806622162842804
YAR029W,2.4844557365745956,0.2837643598380013,1.1597762318016291,0.24467164618229306,0.8067106839161043,0.9806622162842804
YAR028W,24.61397009122255,-0.488064341828745,0.38546503269176374,-1.266170211135661,0.2054521500072819,0.9806622162842804
YAR027W,41.95849451719725,-0.32885213621894377,0.2809260989174812,-1.1706001595655955,0.24175953316811172,0.9806622162842804
YAR023C,2.9971297035909856,0.7505951318154791,1.1010741355688298,0.6816935459370421,0.495432749370451,0.9806622162842804
YAR019C,30.17960361773393,-0.30892642445991586,0.33540529752751713,-0.9210541000312348,0.35702218254419515,0.9806622162842804
YAR018C,16.23693585339168,0.3979084160547545,0.4428547442998493,0.8985077413675343,0.36891491993491954,0.9806622162842804
YAR015W,76.19515731440802,-0.3593212779013453,0.222355311809324,-1.6159779362926734,0.10609908360682609,0.9806622162842804
YAR014C,69.82611671083409,-0.27160683272536823,0.22244506063710154,-1.2210063552207597,0.2220836135619687,0.9806622162842804
YAR007C,60.650154241095656,-0.05664500194046058,0.23376522814272982,-0.2423157729252825,0.8085354928814283,0.9806622162842804
YAR008W,11.179317308151417,-0.4130105091220426,0.5416919796763529,-0.762445309544376,0.44579427260661886,0.9806622162842804
YAL030W,21.560744663521998,0.129240557313029,0.38857998443728375,0.3325970520591449,0.7394384689207949,0.9806622162842804
YAL044W-A,13.90791621776741,0.16829318147426425,0.5098283394616031,0.330097737705181,0.7413261125674881,0.9806622162842804
YAR068W,11.948623505649905,-0.24903363673162743,0.5200377999696203,-0.47887602929282364,0.6320268247888241,0.9806622162842804
YAR060C,2.497796196458437,0.285336625438769,1.1244980202982942,0.2537457783723604,0.799691965162806,0.9806622162842804
YAR042W,104.39774290421678,0.15902153417186782,0.18006392784440356,0.8831393165502929,0.37716100379445694,0.9806622162842804
YAR050W,6.41514469636526,0.17658462484239837,0.7009416037757544,0.25192487347190107,0.8010991332593488,0.9806622162842804
YAR031W,15.330188776646699,-0.4451925355792648,0.48317897846490576,-0.9213822525840702,0.3568508912156043,0.9806622162842804
YAR033W,10.648008545932184,-0.29629267839634943,0.5783240955618809,-0.5123298176059586,0.6084202002294248,0.9806622162842804
YAL026C,141.903658010865,0.034702062527933536,0.16207808251233552,0.2141070648790062,0.830463566568792,0.9825202759405427
YAR066W,6.447708252036005,-0.12568126428077084,0.6902232887828175,-0.1820878349416534,0.8555137954496961,0.9844268331201982
YAL034W-A,7.509169316094115,-0.13201343555772027,0.687210642104864,-0.19210039465246792,0.8476635657808254,0.9844268331201982
YAR002W,59.059952304411155,0.03784338112098703,0.24041810546737818,0.15740653578239727,0.8749244628581668,0.9931574983795407
YAL047C,19.66021818392233,-0.019910115759504802,0.40338058044438047,-0.04935814147912378,0.9606338857385205,0.9948803747756029
YAL015C,12.222408320516655,0.01993555364144371,0.5052443199515388,0.039457254350441485,0.9685258330441366,0.9948803747756029
YAL024C,47.07339743623363,0.029053790230438716,0.25923113467560155,0.11207677760928003,0.9107625301824533,0.9948803747756029
YAL048C,20.945034921863936,-0.01314662311283502,0.38289431972544213,-0.03433486065361828,0.9726101264673417,0.9948803747756029
YAL037W,6.136842082128404,0.01462299541019778,0.7142357627325826,0.02047362533941441,0.9836655515959682,0.9948803747756029
YAL032C,16.75989247269194,0.04887069080255978,0.4377861608947802,0.11163142001262488,0.911115658154025,0.9948803747756029
YAL001C,55.91643558474457,-0.010508352486626857,0.24829508023871777,-0.04232203262555116,0.9662419815244575,0.9948803747756029
YAL026C-A,5.117000557615054,0.0050890828597886725,0.7931191447618059,0.006416542701559745,0.9948803747756029,0.9948803747756029
YAL022C,37.76845506380274,0.013294869222810165,0.28805237077955026,0.0461543475126781,0.963187229076235,0.9948803747756029
YAR035W,3.446286170359268,-0.026982743726404076,0.9641751186104562,-0.02798531429154788,0.9776738640579874,0.9948803747756029
